,CustID,AgentBonus,Age,CustTenure,Channel,Occupation,EducationField,Gender,ExistingProdType,Designation,NumberOfPolicy,MaritalStatus,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,Zone,PaymentMethod,LastMonthCalls,CustCareScore,SilWidth,Cluster
3838,7003838,4037,1-20,20.0,Third Party Partner,Small Business,Diploma,Female,4,Executive,5.0,Married,21246.0,0,6.0,750834.0,West,Half Yearly,3,3.0,-0.035940782138058146,0
3839,7003839,4614,1-20,18.0,Agent,Small Business,Diploma,Male,5,Manager,2.0,Single/Unmarried,24285.0,1,2.0,562926.0,West,Yearly,5,1.0,0.11072883847383767,2
3840,7003840,2910,1-20,15.0,Third Party Partner,Small Business,Under Graduate,Male,4,Executive,2.0,Married,20783.0,1,6.5,424805.0,West,Half Yearly,3,1.0,0.06946185438793191,1
3841,7003841,4477,1-20,24.5,Third Party Partner,Small Business,Diploma,Female,4,AVP-VP,5.0,Married,28006.375,0,5.0,734307.0,North,Half Yearly,9,3.0,0.07305229007511956,0
3842,7003842,4373,1-20,4.0,Agent,Small Business,Graduate,Male,4,Executive,4.0,Single/Unmarried,19877.0,0,2.0,625330.0,West,Half Yearly,1,4.0,0.08804644898889886,1
3843,7003843,5825,21-39,17.0,Agent,Small Business,Diploma,Male,4,Senior Manager,5.0,Married,26477.0,0,6.5,902777.625,North,Half Yearly,10,1.0,0.15962953221261827,0
3844,7003844,5093,1-20,10.0,Third Party Partner,Salaried,Graduate,Male,2,Executive,2.0,Married,22145.0,0,6.5,820029.0,West,Monthly,1,5.0,0.07786072966065999,1
3845,7003845,4309,1-20,9.0,Agent,Small Business,Under Graduate,Male,6,Manager,5.0,Married,23939.0,0,6.0,698061.0,West,Yearly,3,1.0,0.15017806983790374,2
3846,7003846,4826,21-39,19.0,Agent,Salaried,Graduate,Male,4,AVP-VP,5.0,Single/Unmarried,28006.375,0,4.130073800738008,863868.0,West,Half Yearly,5,3.0,0.13560021834338107,0
3847,7003847,2555,1-20,15.0,Agent,Small Business,Under Graduate,Female,5,Executive,4.0,Single/Unmarried,19657.0,0,6.5,334759.0,North,Yearly,1,1.0,0.1030738357088213,2
3848,7003848,6030,1-20,24.0,Agent,Small Business,Under Graduate,Male,2,Manager,6.0,Single/Unmarried,24118.0,0,6.5,902777.625,North,Monthly,8,5.0,0.08376659436465546,0
3849,7003849,3046,1-20,3.0,Agent,Large Business,Engineer,Male,2,Manager,2.0,Married,25386.0,0,5.0,557477.0,North,Monthly,8,1.0,0.1057913030939553,1
3850,7003850,5333,21-39,24.5,Agent,Small Business,Under Graduate,Male,2,Senior Manager,2.0,Married,28006.375,0,3.0,902777.625,West,Monthly,8,3.0,0.11770674039860235,0
3851,7003851,2896,1-20,14.0,Online,Salaried,Graduate,Female,4,Manager,5.0,Married,24131.0,0,3.0,425671.0,West,Half Yearly,9,3.0,0.08943111814180048,1
3852,7003852,2873,1-20,3.0,Agent,Salaried,Graduate,Male,5,Manager,4.0,Married,23941.0,0,2.0,407955.0,North,Yearly,9,3.0,0.11068979014543433,2
3853,7003853,3357,1-20,7.0,Agent,Salaried,Graduate,Female,5,Senior Manager,5.0,Married,28006.375,0,6.5,443121.0,West,Yearly,2,3.0,0.11569336786681864,2
3854,7003854,3376,1-20,3.0,Online,Salaried,Graduate,Male,6,Manager,4.0,Married,24117.0,1,6.5,398413.0,West,Yearly,3,1.0,0.13835037097020236,2
3855,7003855,4888,1-20,5.0,Agent,Large Business,Engineer,Male,4,Executive,2.0,Married,23278.0,1,1.0,757699.0,West,Half Yearly,4,4.0,0.06900298248376202,1
3856,7003856,2984,1-20,6.0,Agent,Salaried,MBA,Male,5,Manager,6.0,Married,24867.0,0,6.5,310340.0,North,Yearly,1,3.0,0.10950646603261997,2
3857,7003857,2840,1-20,17.0,Third Party Partner,Salaried,Graduate,Male,4,Senior Manager,6.0,Married,23667.0,0,1.0,400446.0,North,Half Yearly,12,1.0,0.06248968733922447,1
3858,7003858,4019,1-20,16.0,Agent,Salaried,Graduate,Male,4,Executive,2.0,Married,21152.0,1,2.0,450115.0,West,Half Yearly,3,4.0,0.09832949971478379,1
3859,7003859,3337,1-20,17.0,Third Party Partner,Salaried,Graduate,Female,4,Senior Manager,5.0,Married,28006.375,0,3.0,623991.0,North,Half Yearly,9,3.0,-0.03969363510413091,0
3860,7003860,6750,1-20,24.5,Agent,Small Business,Under Graduate,Male,4,AVP-VP,6.0,Married,28006.375,1,1.0,902777.625,North,Half Yearly,11,3.0,0.11929800404716945,0
3861,7003861,2091,1-20,2.0,Third Party Partner,Salaried,Graduate,Female,4,Executive,2.0,Single/Unmarried,20912.0,0,2.0,265582.0,West,Half Yearly,8,5.0,0.08155422713373353,1
3862,7003862,5187,1-20,5.0,Agent,Large Business,Engineer,Female,5,AVP-VP,4.0,Single/Unmarried,28006.375,1,4.130073800738008,689919.0,West,Yearly,8,3.0,0.07191824979710942,2
3863,7003863,3510,1-20,18.0,Agent,Small Business,Under Graduate,Male,5,Manager,5.0,Married,23398.0,0,4.0,529965.0,West,Yearly,8,1.0,0.12144583189157213,2
3864,7003864,4396,21-39,22.0,Agent,Salaried,Graduate,Female,4,Executive,5.0,Single/Unmarried,20935.0,1,4.0,580318.0,West,Half Yearly,3,3.0,-0.0009767732097506923,0
3865,7003865,3553,1-20,21.0,Agent,Large Business,Engineer,Female,5,Manager,5.0,Married,23685.0,1,5.0,685681.0,North,Yearly,10,1.0,0.0750557312266924,2
3866,7003866,3670,21-39,7.0,Agent,Salaried,Graduate,Male,4,Manager,4.0,Single/Unmarried,22935.0,1,6.5,601814.0,North,Half Yearly,5,4.0,-0.04629863363459058,0
3867,7003867,5981,21-39,18.0,Agent,Small Business,Diploma,Male,4,Manager,2.0,Married,26004.0,0,6.0,902777.625,North,Half Yearly,8,1.0,0.15271836252750975,0
3868,7003868,4938,1-20,20.0,Agent,Small Business,Under Graduate,Female,2,Manager,2.0,Single/Unmarried,23512.0,0,2.0,686315.0,North,Monthly,8,3.0,0.06860456125235694,1
3869,7003869,3069,1-20,6.0,Agent,Small Business,Under Graduate,Male,6,Executive,2.0,Married,21921.0,1,2.0,398962.0,West,Yearly,3,3.0,0.13948287375626325,2
3870,7003870,2666,1-20,13.0,Agent,Small Business,Under Graduate,Female,4,Manager,2.0,Married,24232.0,0,3.0,506449.0,North,Half Yearly,10,3.0,0.09079916629046413,1
3871,7003871,3014,1-20,9.0,Third Party Partner,Salaried,Graduate,Female,5,Senior Manager,4.0,Married,27400.0,0,4.0,431002.0,West,Yearly,10,1.0,0.09860731484039995,2
3872,7003872,6414,1-20,6.0,Third Party Partner,Small Business,Under Graduate,Male,5,AVP-VP,2.0,Married,28006.375,0,3.0,902777.625,West,Yearly,4,5.0,-0.03176670901828642,0
3873,7003873,5213,1-20,10.0,Agent,Small Business,Under Graduate,Female,4,Manager,4.0,Married,23695.0,1,6.5,677677.0,West,Half Yearly,1,4.0,-0.041489312068539515,0
3874,7003874,3008,1-20,12.0,Third Party Partner,Small Business,Diploma,Male,5,Manager,2.0,Single/Unmarried,23139.0,0,6.0,460235.0,West,Yearly,2,3.0,0.10500836386367444,2
3875,7003875,8822,1-20,24.5,Agent,Salaried,Graduate,Male,4,AVP-VP,4.0,Married,28006.375,0,4.0,902777.625,West,Half Yearly,2,1.0,0.1549403827042165,0
3876,7003876,3794,1-20,11.0,Third Party Partner,Salaried,Graduate,Female,5,Manager,4.0,Married,23714.0,0,1.0,743671.0,West,Yearly,1,3.0,0.12576253636432258,2
3877,7003877,4465,21-39,13.0,Online,Small Business,Diploma,Male,4,Manager,5.0,Married,24806.0,1,2.0,763529.0,North,Half Yearly,5,1.0,0.02627271019436826,0
3878,7003878,5365,1-20,24.5,Third Party Partner,Salaried,Graduate,Female,4,Manager,4.0,Single/Unmarried,23326.0,0,6.5,902777.625,West,Half Yearly,4,4.0,0.07337981672213495,0
3879,7003879,5120,21-39,10.0,Agent,Salaried,Graduate,Female,4,Senior Manager,6.0,Married,28006.375,0,4.0,645065.0,West,Half Yearly,1,5.0,0.05254753735616486,0
3880,7003880,4874,1-20,15.0,Agent,Salaried,Post Graduate,Male,4,Manager,2.0,Married,22154.0,0,1.0,565370.0,North,Half Yearly,9,3.0,0.09583446782083917,1
3881,7003881,5183,21-39,24.5,Agent,Small Business,Under Graduate,Male,6,Manager,2.0,Married,25914.0,1,2.0,902777.625,West,Yearly,3,3.0,0.004867023984521381,0
3882,7003882,4115,1-20,8.0,Agent,Salaried,Post Graduate,Male,6,Executive,6.0,Married,20576.0,1,3.0,633741.0,North,Yearly,8,3.0,0.141822328918427,2
3883,7003883,2693,1-20,13.0,Agent,Salaried,Post Graduate,Male,5,Executive,2.0,Single/Unmarried,22440.0,0,5.0,417384.0,East,Yearly,3,1.0,0.10329653005892678,2
3884,7003884,2949,1-20,18.0,Agent,Small Business,Diploma,Female,5,Manager,4.0,Married,24575.0,0,1.0,345033.0,East,Yearly,3,1.0,0.09385296973214095,2
3885,7003885,3701,1-20,15.0,Agent,Small Business,Diploma,Female,4,Manager,5.0,Married,24671.0,0,4.0,651314.0,West,Half Yearly,8,1.0,-0.055468814915495775,0
3886,7003886,3969,1-20,16.0,Agent,Small Business,Under Graduate,Male,4,Manager,2.0,Married,24804.0,0,6.5,575453.0,North,Half Yearly,5,3.0,0.08092474444283132,1
3887,7003887,6293,21-39,24.5,Agent,Salaried,Graduate,Male,5,Senior Manager,2.0,Married,28006.375,1,5.0,902777.625,North,Yearly,10,5.0,0.11454714221362813,0
3888,7003888,5888,21-39,18.0,Agent,Small Business,Under Graduate,Female,4,Senior Manager,2.0,Single/Unmarried,25600.0,1,6.5,902777.625,West,Half Yearly,11,4.0,0.14167001524875442,0
3889,7003889,4009,1-20,4.0,Agent,Small Business,Diploma,Female,5,Manager,5.0,Married,26725.0,1,2.0,513120.0,West,Yearly,8,5.0,0.09752046923013027,2
3890,7003890,4248,21-39,24.5,Agent,Large Business,Engineer,Male,4,Senior Manager,5.0,Single/Unmarried,26552.0,0,3.0,815677.0,North,Half Yearly,14,3.0,0.10267795512949916,0
3891,7003891,3418,1-20,17.0,Agent,Salaried,Graduate,Male,4,Executive,2.0,Married,21361.0,0,2.0,598108.0,West,Half Yearly,3,1.0,0.09709418554316857,1
3892,7003892,4163,1-20,21.0,Agent,Small Business,Under Graduate,Male,5,Manager,5.0,Single/Unmarried,24489.0,1,2.0,641122.0,North,Yearly,3,3.0,0.12144599464501009,2
3893,7003893,3644,1-20,4.0,Third Party Partner,Small Business,Under Graduate,Male,4,Manager,4.0,Single/Unmarried,21433.0,0,3.0,568403.0,North,Half Yearly,1,4.0,0.07834373087684268,1
3894,7003894,6545,21-39,20.0,Agent,Salaried,Graduate,Female,4,AVP-VP,2.0,Single/Unmarried,28006.375,0,4.130073800738008,902777.625,West,Half Yearly,1,3.0,0.1529814801330355,0
3895,7003895,5777,1-20,24.5,Online,Salaried,Graduate,Male,4,Manager,4.0,Married,23106.0,0,3.0,902777.625,North,Half Yearly,3,1.0,0.04852986210797676,0
3896,7003896,4442,1-20,22.0,Agent,Large Business,Engineer,Male,4,Executive,4.0,Married,21153.0,1,6.5,635225.0,West,Half Yearly,1,4.0,0.0564999721254967,1
3897,7003897,4582,1-20,14.0,Agent,Small Business,Under Graduate,Female,4,Executive,5.0,Married,20827.0,0,4.0,655217.0,North,Half Yearly,8,4.0,0.07930121742281199,1
3898,7003898,4335,1-20,4.0,Agent,Small Business,Under Graduate,Female,4,Senior Manager,4.0,Married,28006.375,0,2.0,637177.0,North,Half Yearly,1,4.0,0.06270392297807999,1
3899,7003899,3665,1-20,7.0,Agent,Small Business,Under Graduate,Male,2,Manager,6.0,Married,24431.0,1,2.0,626655.0,West,Monthly,8,3.0,0.10389970940890811,1
3900,7003900,5798,1-20,17.0,Online,Large Business,Engineer,Female,4,Manager,4.0,Married,23193.0,1,1.0,887132.0,West,Half Yearly,3,3.0,-0.0030180535700297935,0
3901,7003901,5701,1-20,17.0,Agent,Salaried,Graduate,Male,4,Manager,4.0,Married,23753.0,0,3.0,723991.0,West,Half Yearly,8,5.0,0.0022229491260056756,0
3902,7003902,4795,1-20,5.0,Agent,Salaried,Post Graduate,Male,5,Manager,2.0,Single/Unmarried,25238.0,0,6.0,608993.0,North,Yearly,1,1.0,0.11394828114727662,2
3903,7003903,4951,1-20,10.0,Third Party Partner,Large Business,Engineer,Female,5,Executive,5.0,Single/Unmarried,20631.0,1,2.0,633784.0,North,Yearly,3,5.0,0.09595203317111448,2
3904,7003904,3013,1-20,15.0,Online,Small Business,Under Graduate,Female,4,Manager,2.0,Single/Unmarried,25110.0,0,6.0,388703.0,West,Half Yearly,1,1.0,0.06060027825635144,1
3905,7003905,4223,1-20,13.0,Third Party Partner,Small Business,Under Graduate,Male,5,Senior Manager,2.0,Married,28006.375,0,1.0,570159.0,West,Yearly,13,1.0,0.08160907950599702,2
3906,7003906,2521,1-20,15.0,Agent,Small Business,Under Graduate,Male,4,Manager,4.0,Married,25212.0,0,1.0,340362.0,West,Half Yearly,3,3.0,0.09248207641045787,1
3907,7003907,4341,21-39,13.0,Agent,Salaried,Graduate,Female,2,Executive,4.0,Married,20670.0,1,5.0,859459.0,West,Monthly,8,3.0,0.01784951689617493,0
3908,7003908,3371,1-20,13.0,Online,Small Business,Under Graduate,Male,4,Executive,2.0,Single/Unmarried,21067.0,0,1.0,401116.0,West,Half Yearly,3,4.0,0.09371723793196406,1
3909,7003909,2557,1-20,8.0,Agent,Small Business,Diploma,Female,4,Executive,4.0,Single/Unmarried,21308.0,1,4.0,294050.0,West,Half Yearly,1,1.0,0.0676024202461,1
3910,7003910,3067,1-20,9.0,Agent,Small Business,Under Graduate,Female,4,Executive,6.0,Married,21909.0,0,1.0,352735.0,North,Half Yearly,4,1.0,0.0803520126527739,1
3911,7003911,5454,21-39,11.0,Online,Small Business,Under Graduate,Female,4,Manager,4.0,Married,23715.0,0,1.0,769077.0,East,Half Yearly,1,5.0,0.007352763953916524,0
3912,7003912,2781,1-20,3.0,Third Party Partner,Small Business,Diploma,Male,4,Manager,5.0,Single/Unmarried,27812.0,0,2.0,322619.0,West,Half Yearly,8,3.0,0.06388310003130744,1
3913,7003913,3474,1-20,10.0,Agent,Large Business,Engineer,Male,5,Senior Manager,2.0,Single/Unmarried,28006.375,0,6.5,409974.0,North,Yearly,4,5.0,0.0892149768640756,2
3914,7003914,4967,21-39,24.5,Agent,Small Business,Diploma,Male,5,Manager,4.0,Married,24837.0,1,2.0,606023.0,North,Yearly,1,3.0,-0.034940828973704346,0
3915,7003915,3801,1-20,15.0,Agent,Salaried,Graduate,Male,5,Executive,5.0,Single/Unmarried,21114.0,1,3.0,539674.0,West,Yearly,3,3.0,0.13989503601912517,2
3916,7003916,4023,1-20,8.0,Agent,Salaried,Graduate,Female,2,Executive,5.0,Single/Unmarried,21173.0,0,2.0,543087.0,West,Monthly,1,5.0,0.11305402735227933,1
3917,7003917,2479,1-20,10.0,Agent,Salaried,Graduate,Male,4,Executive,2.0,Single/Unmarried,20658.0,0,6.0,456129.0,West,Half Yearly,3,3.0,0.09747199863825243,1
3918,7003918,4999,1-20,20.0,Agent,Salaried,Graduate,Male,5,Manager,5.0,Single/Unmarried,24997.0,0,2.0,584930.0,North,Yearly,1,1.0,0.12731957146998477,2
3919,7003919,5568,1-20,6.0,Agent,Small Business,Under Graduate,Male,4,Executive,5.0,Married,22273.0,0,6.0,902777.625,West,Half Yearly,5,3.0,-0.004542228752151907,0
3920,7003920,2608,1-20,10.0,Agent,Salaried,Graduate,Male,4,Manager,2.0,Single/Unmarried,23710.0,0,3.0,365134.0,North,Half Yearly,8,3.0,0.10223221758712246,1
3921,7003921,6473,21-39,19.0,Agent,Salaried,Post Graduate,Male,5,Senior Manager,4.0,Single/Unmarried,28006.375,0,6.5,902777.625,West,Yearly,1,1.0,0.07107713014755336,0
3922,7003922,3743,1-20,19.0,Agent,Salaried,Graduate,Female,4,Manager,2.0,Married,23393.0,0,3.0,707404.0,West,Half Yearly,8,3.0,0.08173433951680978,1
3923,7003923,2520,1-20,13.0,Agent,Salaried,Graduate,Female,4,Executive,4.0,Married,21000.0,0,1.0,277200.0,North,Half Yearly,3,5.0,0.10134145993705321,1
3924,7003924,4039,1-20,4.0,Online,Small Business,Diploma,Male,2,Manager,2.0,Single/Unmarried,23761.0,1,3.0,565512.0,North,Monthly,5,1.0,0.10177701343677428,1
3925,7003925,5267,21-39,5.0,Agent,Salaried,Graduate,Female,4,AVP-VP,2.0,Single/Unmarried,28006.375,1,5.0,679495.0,North,Half Yearly,3,5.0,0.03972724884804937,0
3926,7003926,4543,1-20,18.0,Agent,Small Business,Diploma,Female,4,Manager,4.0,Married,22717.0,1,6.5,549751.0,North,Half Yearly,4,1.0,-0.04700436309675226,0
3927,7003927,4815,21-39,10.0,Agent,Large Business,Engineer,Male,4,Executive,5.0,Married,20933.0,0,4.0,900328.0,North,Half Yearly,1,3.0,0.010585474266548779,0
3928,7003928,4743,1-20,24.0,Third Party Partner,Large Business,Engineer,Male,4,Executive,6.0,Single/Unmarried,21559.0,0,6.5,739905.0,North,Half Yearly,5,3.0,0.005260436312202038,0
3929,7003929,4554,1-20,24.5,Agent,Small Business,Under Graduate,Female,4,Executive,5.0,Married,20701.0,0,4.0,860748.0,West,Half Yearly,3,1.0,-0.003979625532189071,0
3930,7003930,5992,1-20,12.0,Agent,Small Business,Under Graduate,Male,5,Senior Manager,4.0,Married,26053.0,0,2.0,880852.0,North,Yearly,1,1.0,0.06508188977139025,2
3931,7003931,2696,1-20,3.0,Third Party Partner,Large Business,Engineer,Male,4,Executive,2.0,Single/Unmarried,20742.0,1,1.0,399076.0,West,Half Yearly,1,4.0,0.0698531197188613,1
3932,7003932,5373,21-39,11.0,Agent,Salaried,Graduate,Female,4,Executive,6.0,Married,21491.0,0,6.5,736067.0,North,Half Yearly,18,4.0,0.09097175150967025,0
3933,7003933,4593,1-20,14.0,Agent,Small Business,Diploma,Female,4,Manager,5.0,Married,24172.0,0,2.0,902777.625,West,Half Yearly,4,1.0,-0.015220374373659808,0
3934,7003934,5258,1-20,5.0,Agent,Salaried,Graduate,Female,4,Executive,6.0,Married,21033.0,0,6.5,902777.625,North,Half Yearly,3,3.0,-0.020443578872037085,0
3935,7003935,4984,21-39,15.0,Agent,Salaried,Graduate,Male,4,Manager,5.0,Single/Unmarried,22654.0,1,2.0,603049.0,West,Half Yearly,2,5.0,-0.023582826362892665,0
3936,7003936,7870,1-20,24.5,Agent,Salaried,Graduate,Male,5,AVP-VP,4.0,Married,28006.375,0,4.130073800738008,902777.625,West,Yearly,10,3.0,0.10895332072953669,0
3937,7003937,4600,1-20,23.0,Agent,Small Business,Under Graduate,Female,5,Manager,4.0,Married,21905.0,0,6.5,795809.0,North,Yearly,1,5.0,0.06809029162412693,2
3938,7003938,5679,21-39,23.0,Agent,Small Business,Under Graduate,Male,4,AVP-VP,6.0,Married,28006.375,0,5.0,761046.0,West,Half Yearly,3,4.0,0.14911130694780084,0
3939,7003939,3999,1-20,8.0,Online,Small Business,Diploma,Female,4,Manager,4.0,Married,24995.0,0,6.5,719856.0,North,Half Yearly,3,1.0,0.056978767811343575,1
3940,7003940,5691,1-20,17.0,Agent,Small Business,Under Graduate,Female,4,Manager,6.0,Married,22763.0,0,3.0,648746.0,West,Half Yearly,13,1.0,0.012328645247402676,0
3941,7003941,3314,1-20,20.0,Third Party Partner,Small Business,Under Graduate,Male,4,Executive,2.0,Married,20715.0,0,1.0,526990.0,North,Half Yearly,3,4.0,0.08783757764642888,1
3942,7003942,3906,1-20,12.0,Agent,Salaried,Post Graduate,Female,4,Manager,4.0,Married,22979.0,1,6.0,734409.0,North,Half Yearly,3,1.0,0.06340361751427613,1
3943,7003943,2753,1-20,14.0,Agent,Salaried,Graduate,Female,5,Manager,2.0,Single/Unmarried,22944.0,1,3.0,490084.0,North,Yearly,4,1.0,0.11726428245389867,2
3944,7003944,4352,21-39,9.0,Online,Small Business,Under Graduate,Female,4,Manager,4.0,Married,22906.0,1,6.5,648469.0,North,Half Yearly,8,3.0,0.018044442999189655,0
3945,7003945,3928,1-20,8.0,Agent,Salaried,Graduate,Male,5,Executive,6.0,Married,20675.0,0,5.0,659946.0,North,Yearly,3,4.0,0.12521297373571724,2
3946,7003946,4895,1-20,10.0,Third Party Partner,Salaried,Graduate,Male,4,AVP-VP,4.0,Married,28006.375,1,2.0,548242.0,West,Half Yearly,7,3.0,0.060274969124437604,1
3947,7003947,4434,1-20,22.0,Third Party Partner,Salaried,Graduate,Female,2,AVP-VP,6.0,Married,28006.375,0,2.0,532039.0,West,Monthly,8,3.0,-0.029659915416052122,0
3948,7003948,4005,1-20,16.0,Agent,Large Business,Engineer,Female,4,Manager,4.0,Single/Unmarried,25034.0,0,1.0,596811.0,West,Half Yearly,5,1.0,0.05603310105104747,1
3949,7003949,2685,1-20,13.0,Agent,Small Business,Diploma,Male,2,Senior Manager,6.0,Married,26849.0,0,1.0,512816.0,West,Monthly,8,3.0,0.09633649016248176,1
3950,7003950,3452,1-20,3.0,Agent,Small Business,Under Graduate,Male,4,Manager,6.0,Married,23015.0,0,6.5,510933.0,North,Half Yearly,9,1.0,0.06983329033283661,1
3951,7003951,3823,1-20,15.0,Agent,Small Business,Under Graduate,Male,4,Executive,6.0,Married,22488.0,0,1.0,496985.0,North,Half Yearly,3,5.0,0.0822145649487234,1
3952,7003952,2643,1-20,11.0,Agent,Small Business,Under Graduate,Male,5,Senior Manager,4.0,Married,26426.0,1,3.0,412246.0,West,Yearly,5,1.0,0.10724023364673964,2
3953,7003953,4644,21-39,19.0,Agent,Salaried,Graduate,Male,4,Executive,2.0,Married,21111.0,0,5.0,631641.0,North,Half Yearly,3,5.0,-0.008950667708894916,0
3954,7003954,8053,21-39,8.0,Agent,Salaried,Graduate,Female,4,AVP-VP,2.0,Married,28006.375,0,6.0,902777.625,East,Half Yearly,5,5.0,0.15208840173364604,0
3955,7003955,5063,21-39,5.0,Third Party Partner,Salaried,Graduate,Female,4,Manager,4.0,Married,23013.0,0,3.0,663235.0,North,Half Yearly,3,3.0,-0.03755033553762127,0
3956,7003956,4664,1-20,9.0,Agent,Salaried,Graduate,Female,6,Manager,2.0,Single/Unmarried,24548.0,0,5.0,830213.0,West,Yearly,3,1.0,0.13642740811505713,2
3957,7003957,7985,21-39,24.0,Agent,Salaried,Graduate,Female,4,AVP-VP,6.0,Married,28006.375,0,6.5,902777.625,West,Half Yearly,11,5.0,0.22272570130420835,0
3958,7003958,4886,1-20,24.5,Agent,Small Business,Under Graduate,Female,4,Manager,4.0,Married,23267.0,0,3.0,899037.0,West,Half Yearly,9,5.0,0.05558294537777119,0
3959,7003959,2528,1-20,5.0,Third Party Partner,Large Business,Engineer,Female,5,Manager,2.0,Married,22980.0,0,4.0,472699.0,West,Yearly,5,3.0,0.09762502821268979,2
3960,7003960,2599,1-20,16.0,Agent,Large Business,Engineer,Female,4,Executive,5.0,Single/Unmarried,21659.0,1,6.0,371668.0,North,Half Yearly,5,4.0,0.061433521819050624,1
3961,7003961,4786,1-20,19.0,Third Party Partner,Small Business,Diploma,Female,6,Executive,4.0,Married,20808.0,0,3.0,856665.0,West,Yearly,1,4.0,0.11735935767575127,2
3962,7003962,2217,1-20,4.0,Third Party Partner,Salaried,Graduate,Male,4,Executive,2.0,Married,20159.0,1,4.0,270534.0,West,Half Yearly,1,5.0,0.08634904787547337,1
3963,7003963,8030,21-39,24.5,Agent,Salaried,Graduate,Female,4,AVP-VP,4.0,Married,28006.375,0,6.5,902777.625,North,Half Yearly,13,3.0,0.22944961044193057,0
3964,7003964,3201,1-20,10.0,Agent,Salaried,Graduate,Female,4,Executive,2.0,Married,21343.0,0,4.0,364965.0,West,Half Yearly,3,3.0,0.10861451240129834,1
3965,7003965,3494,1-20,7.0,Online,Salaried,Graduate,Male,4,Executive,2.0,Married,20554.0,0,3.0,614976.0,West,Half Yearly,5,3.0,0.11567620929267797,1
3966,7003966,7598,1-20,23.0,Agent,Small Business,Under Graduate,Male,5,Senior Manager,4.0,Married,28006.375,0,5.0,873770.0,North,Yearly,8,1.0,0.07887343069258605,0
3967,7003967,2100,1-20,13.0,Agent,Large Business,Engineer,Female,5,Executive,5.0,Married,21003.0,0,4.0,327647.0,North,Yearly,2,3.0,0.10450240695137394,2
3968,7003968,2523,1-20,5.0,Agent,Large Business,Engineer,Male,5,Executive,2.0,Single/Unmarried,21021.0,0,1.0,461621.0,West,Yearly,1,3.0,0.10166758723385567,2
3969,7003969,4299,1-20,9.0,Online,Salaried,Post Graduate,Female,4,Senior Manager,6.0,Married,26869.0,0,4.0,593268.0,North,Half Yearly,9,1.0,-0.04664869949086626,0
3970,7003970,6189,21-39,24.5,Agent,Small Business,Diploma,Male,5,AVP-VP,4.0,Married,28006.375,0,4.130073800738008,662250.0,West,Yearly,1,3.0,0.05582112574872499,0
3971,7003971,3550,1-20,11.0,Agent,Salaried,Graduate,Male,5,AVP-VP,4.0,Married,28006.375,0,4.0,610652.0,West,Yearly,8,5.0,0.11080545400676915,2
3972,7003972,4835,1-20,10.0,Online,Small Business,Under Graduate,Female,4,Executive,2.0,Single/Unmarried,21021.0,0,2.0,681711.0,West,Half Yearly,8,4.0,0.07473791552122719,1
3973,7003973,7181,21-39,24.5,Third Party Partner,Small Business,Diploma,Female,5,Senior Manager,6.0,Married,28006.375,0,6.0,902777.625,North,Yearly,12,1.0,0.12721615940248368,0
3974,7003974,3294,1-20,20.0,Agent,Small Business,Under Graduate,Female,4,Manager,2.0,Married,23527.0,0,3.0,457835.0,North,Half Yearly,5,1.0,0.0815664098836229,1
3975,7003975,7627,1-20,24.5,Agent,Salaried,Graduate,Male,4,AVP-VP,4.0,Married,28006.375,0,2.0,902777.625,West,Half Yearly,2,5.0,0.12652248512198988,0
3976,7003976,4991,21-39,20.0,Agent,Salaried,Graduate,Male,6,Executive,4.0,Single/Unmarried,22687.0,0,1.0,843503.0,West,Yearly,4,4.0,0.06122355674162197,2
3977,7003977,5337,1-20,24.5,Agent,Salaried,Graduate,Female,4,Manager,4.0,Single/Unmarried,22237.0,0,6.5,597731.0,West,Half Yearly,1,1.0,-0.013347858320499431,0
3978,7003978,3608,1-20,22.0,Agent,Salaried,Graduate,Male,5,Executive,4.0,Married,21225.0,0,3.0,671135.0,North,Yearly,8,5.0,0.1166631033272341,2
3979,7003979,6331,21-39,24.5,Agent,Small Business,Diploma,Female,5,Senior Manager,2.0,Married,27528.0,1,4.0,902777.625,North,Yearly,3,1.0,0.08053798278351199,0
3980,7003980,4948,1-20,5.0,Agent,Salaried,Graduate,Male,4,Senior Manager,5.0,Married,28006.375,0,2.0,902777.625,West,Half Yearly,9,3.0,0.006078004087850725,0
3981,7003981,6093,1-20,18.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,4.0,Married,28006.375,1,4.0,902777.625,West,Half Yearly,8,5.0,0.1010953232639593,0
3982,7003982,4592,21-39,18.0,Agent,Small Business,Under Graduate,Male,6,Executive,2.0,Married,21865.0,0,6.5,711706.0,West,Yearly,4,5.0,0.05624557769711193,2
3983,7003983,4074,1-20,8.0,Agent,Small Business,Diploma,Male,4,Executive,5.0,Single/Unmarried,21440.0,0,2.0,790278.0,West,Half Yearly,3,1.0,0.06518998163457339,1
3984,7003984,2609,1-20,16.0,Agent,Salaried,Graduate,Male,4,Senior Manager,4.0,Married,26089.0,1,4.0,284370.0,North,Half Yearly,1,1.0,0.06909138522417788,1
3985,7003985,3959,1-20,12.0,Third Party Partner,Salaried,Graduate,Male,4,Senior Manager,4.0,Married,28006.375,0,6.5,585982.0,North,Half Yearly,1,3.0,0.058028764039943705,1
